Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.480883	Node10100	0	1	LastDelay	0.0208832	20883.2	1	1
0.480883	Node10100	0	1	FullDelay	0.0208832	20883.2	1	1
0.48265	Node30101_	0	2	LastDelay	0.0626496	62649.6	1	3
0.48265	Node30101_	0	2	FullDelay	0.0626496	62649.6	1	3
0.48265	Node30110	0	2	LastDelay	0.0526496	52649.6	1	3
0.48265	Node30110	0	2	FullDelay	0.0526496	52649.6	1	3
0.489533	Node40010	0	3	LastDelay	0.0995328	99532.8	1	5
0.489533	Node40010	0	3	FullDelay	0.0995328	99532.8	1	5
0.489533	Node40011	0	3	LastDelay	0.0895328	89532.8	1	5
0.489533	Node40011	0	3	FullDelay	0.0895328	89532.8	1	5
0.490883	Node10101	0	1	LastDelay	0.0208832	20883.2	1	1
0.490883	Node10101	0	1	FullDelay	0.0208832	20883.2	1	1
0.491766	Node20010	0	2	LastDelay	0.0417664	41766.4	1	2
0.491766	Node20010	0	2	FullDelay	0.0417664	41766.4	1	2
0.500883	Node20100	0	1	LastDelay	0.0208832	20883.2	1	1
0.500883	Node20100	0	1	FullDelay	0.0208832	20883.2	1	1
0.501766	Node20011	0	4	LastDelay	0.0417664	41766.4	1	2
0.501766	Node20011	0	4	FullDelay	0.0417664	41766.4	1	2
0.50265	Node30000	0	1	LastDelay	0.0626496	62649.6	1	3
0.50265	Node30000	0	1	FullDelay	0.0626496	62649.6	1	3
0.50265	Node30001	0	1	LastDelay	0.0526496	52649.6	1	3
0.50265	Node30001	0	1	FullDelay	0.0526496	52649.6	1	3
0.50265	Node20001_	0	7	LastDelay	0.0626496	62649.6	1	3
0.50265	Node20001_	0	7	FullDelay	0.0626496	62649.6	1	3
0.509533	Node30101	0	7	LastDelay	0.0995328	99532.8	1	5
0.509533	Node30101	0	7	FullDelay	0.0995328	99532.8	1	5
0.510883	Node10110	0	5	LastDelay	0.0208832	20883.2	1	1
0.510883	Node10110	0	5	FullDelay	0.0208832	20883.2	1	1
0.511766	Node30010	0	1	LastDelay	0.0417664	41766.4	1	2
0.511766	Node30010	0	1	FullDelay	0.0417664	41766.4	1	2
0.511766	Node30011_	0	1	LastDelay	0.0217664	21766.4	1	2
0.511766	Node30011_	0	1	FullDelay	0.0217664	21766.4	1	2
0.519533	Node40100	0	4	LastDelay	0.0995328	99532.8	1	5
0.519533	Node40100	0	4	FullDelay	0.0995328	99532.8	1	5
0.520883	Node10000	0	3	LastDelay	0.0208832	20883.2	1	1
0.520883	Node10000	0	3	FullDelay	0.0208832	20883.2	1	1
0.520883	Node10111	0	3	LastDelay	0.0208832	20883.2	1	1
0.520883	Node10111	0	3	FullDelay	0.0208832	20883.2	1	1
0.521766	Node10101_	0	2	LastDelay	0.0417664	41766.4	1	2
0.521766	Node10101_	0	2	FullDelay	0.0417664	41766.4	1	2
0.52265	Node30001_	0	9	LastDelay	0.0626496	62649.6	1	3
0.52265	Node30001_	0	9	FullDelay	0.0626496	62649.6	1	3
0.529533	Node40000	0	1	LastDelay	0.0695328	69532.8	1	5
0.529533	Node40000	0	1	FullDelay	0.0695328	69532.8	1	5
0.529533	Node40101	0	1	LastDelay	0.0995328	99532.8	1	5
0.529533	Node40101	0	1	FullDelay	0.0995328	99532.8	1	5
0.529533	Node40110	0	1	LastDelay	0.0795328	79532.8	1	5
0.529533	Node40110	0	1	FullDelay	0.0795328	79532.8	1	5
0.533091	Node30111_	0	5	LastDelay	0.0830912	83091.2	1	4
0.533091	Node30111_	0	5	FullDelay	0.0830912	83091.2	1	4
0.539533	Node30111	0	3	LastDelay	0.0995328	99532.8	1	5
0.539533	Node30111	0	3	FullDelay	0.0995328	99532.8	1	5
0.539533	Node40101_	0	5	LastDelay	0.0995328	99532.8	1	5
0.539533	Node40101_	0	5	FullDelay	0.0995328	99532.8	1	5
0.539533	Node40111_	0	5	LastDelay	0.0695328	69532.8	1	5
0.539533	Node40111_	0	5	FullDelay	0.0695328	69532.8	1	5
0.541766	Node20101_	0	4	LastDelay	0.0417664	41766.4	1	2
0.541766	Node20101_	0	4	FullDelay	0.0417664	41766.4	1	2
0.54265	Node30011	0	4	LastDelay	0.0626496	62649.6	1	3
0.54265	Node30011	0	4	FullDelay	0.0626496	62649.6	1	3
0.543091	Node40111	0	2	LastDelay	0.0830912	83091.2	1	4
0.543091	Node40111	0	2	FullDelay	0.0830912	83091.2	1	4
0.550883	Node20111_	0	1	LastDelay	0.0208832	20883.2	1	1
0.550883	Node20111_	0	1	FullDelay	0.0208832	20883.2	1	1
0.55265	Node20101	0	3	LastDelay	0.0626496	62649.6	1	3
0.55265	Node20101	0	3	FullDelay	0.0626496	62649.6	1	3
0.55265	Node40010	0	2	LastDelay	0.0626496	62649.6	1	3
0.55265	Node40010	0	2	FullDelay	0.0626496	62649.6	1	3
0.55265	Node40011	0	2	LastDelay	0.0526496	52649.6	1	3
0.55265	Node40011	0	2	FullDelay	0.0526496	52649.6	1	3
0.553091	Node20011_	0	9	LastDelay	0.0830912	83091.2	1	4
