Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.399961	Node20111	0	4	FullDelay	0.0799608	79960.8	1	5
0.399961	Node30001	0	77	LastDelay	0.0999608	99960.8	1	5
0.399961	Node30001	0	77	FullDelay	0.0999608	99960.8	1	5
0.399961	Node30011	0	77	LastDelay	0.0699608	69960.8	1	5
0.399961	Node30011	0	77	FullDelay	0.0699608	69960.8	1	5
0.399961	Node10111	0	19	LastDelay	0.0499608	49960.8	1	5
0.399961	Node10111	0	19	FullDelay	0.0999608	99960.8	2	5
0.400389	Node10011_	0	30	LastDelay	0.100389	100389	1	5
0.400389	Node10011_	0	30	FullDelay	0.100389	100389	1	5
0.400883	Node10010	0	1	LastDelay	0.0208832	20883.2	1	1
0.400883	Node10010	0	1	FullDelay	0.0208832	20883.2	1	1
0.400883	Node20100	0	60	LastDelay	0.0208832	20883.2	1	1
0.400883	Node20100	0	60	FullDelay	0.0208832	20883.2	1	1
0.400883	Node20001	0	6	LastDelay	0.0208832	20883.2	1	1
0.400883	Node20001	0	6	FullDelay	0.0208832	20883.2	1	1
0.400883	Node20111_	0	1	LastDelay	0.0208832	20883.2	1	1
0.400883	Node20111_	0	1	FullDelay	0.0208832	20883.2	1	1
0.409533	Node20110	0	20	LastDelay	0.0995328	99532.8	1	5
0.409533	Node20110	0	20	FullDelay	0.0995328	99532.8	1	5
0.409533	Node30101	0	93	LastDelay	0.0995328	99532.8	1	5
0.409533	Node30101	0	93	FullDelay	0.0995328	99532.8	1	5
0.409961	Node10001	0	58	LastDelay	0.0999608	99960.8	1	5
0.409961	Node10001	0	58	FullDelay	0.0999608	99960.8	1	5
0.409961	Node20011	0	22	LastDelay	0.0999608	99960.8	1	5
0.409961	Node20011	0	22	FullDelay	0.0999608	99960.8	1	5
0.409961	Node30001_	0	9	LastDelay	0.0999608	99960.8	1	5
0.409961	Node30001_	0	9	FullDelay	0.0999608	99960.8	1	5
0.410389	Node10111_	0	84	LastDelay	0.100389	100389	1	5
0.410389	Node10111_	0	84	FullDelay	0.100389	100389	1	5
0.410883	Node10011	0	1	LastDelay	0.0208832	20883.2	1	1
0.410883	Node10011	0	1	FullDelay	0.0208832	20883.2	1	1
0.419533	Node20000	0	3	LastDelay	0.0995328	99532.8	1	5
0.419533	Node20000	0	3	FullDelay	0.0995328	99532.8	1	5
0.419533	Node10001_	0	63	LastDelay	0.0995328	99532.8	1	5
0.419533	Node10001_	0	63	FullDelay	0.0995328	99532.8	1	5
0.419533	Node30010	0	91	LastDelay	0.0995328	99532.8	1	5
0.419533	Node30010	0	91	FullDelay	0.0995328	99532.8	1	5
0.419961	Node10101	0	5	LastDelay	0.0999608	99960.8	1	5
0.419961	Node10101	0	5	FullDelay	0.0999608	99960.8	1	5
0.419961	Node30101_	0	28	LastDelay	0.0999608	99960.8	1	5
0.419961	Node30101_	0	28	FullDelay	0.0999608	99960.8	1	5
0.420389	Node20011_	0	78	LastDelay	0.100389	100389	1	5
0.420389	Node20011_	0	78	FullDelay	0.100389	100389	1	5
0.420883	Node20010	0	4	LastDelay	0.0208832	20883.2	1	1
0.420883	Node20010	0	4	FullDelay	0.0208832	20883.2	1	1
0.420883	Node10000	0	4	LastDelay	0.0208832	20883.2	1	1
0.420883	Node10000	0	4	FullDelay	0.0208832	20883.2	1	1
0.420883	Node10011_	0	8	LastDelay	0.0208832	20883.2	1	1
0.420883	Node10011_	0	8	FullDelay	0.0208832	20883.2	1	1
0.429533	Node10101_	0	17	LastDelay	0.0995328	99532.8	1	5
0.429533	Node10101_	0	17	FullDelay	0.0995328	99532.8	1	5
0.429533	Node20001	0	12	LastDelay	0.0995328	99532.8	1	5
0.429533	Node20001	0	12	FullDelay	0.0995328	99532.8	1	5
0.429533	Node20001_	0	12	LastDelay	0.0395328	39532.8	1	5
0.429533	Node20001_	0	12	FullDelay	0.0395328	39532.8	1	5
0.429961	Node30110	0	8	LastDelay	0.0999608	99960.8	1	5
0.429961	Node30110	0	8	FullDelay	0.0999608	99960.8	1	5
0.430883	Node10001	0	6	LastDelay	0.0208832	20883.2	1	1
0.430883	Node10001	0	6	FullDelay	0.0208832	20883.2	1	1
0.439533	Node10110	0	64	LastDelay	0.0995328	99532.8	1	5
0.439533	Node10110	0	64	FullDelay	0.0995328	99532.8	1	5
0.439533	Node30011_	0	90	LastDelay	0.0995328	99532.8	1	5
0.439533	Node30011_	0	90	FullDelay	0.0995328	99532.8	1	5
0.439533	Node20001_	0	11	LastDelay	0.0995328	99532.8	1	5
0.439533	Node20001_	0	11	FullDelay	0.0995328	99532.8	1	5
0.439961	Node30111	0	48	LastDelay	0.0999608	99960.8	1	5
0.439961	Node30111	0	48	FullDelay	0.0999608	99960.8	1	5
0.439961	Node20101	0	17	LastDelay	0.0999608	99960.8	1	5
0.439961	Node20101	0	17	FullDelay	0.0999608	99960.8	1	5
0.440883	Node20000	0	6	LastDelay	0.0208832	20883.2	1	1
0.440883	Node20000	0	6	FullDelay	0.0208832	20883.2	1	1
0.449533	Node30100	0	87	LastDelay	0.0995328	99532.8	1	5
0.449533	Node30100	0	87	FullDelay	0.0995328	99532.8	1	5
0.449533	Node10011_	0	96	LastDelay	0.0995328	99532.8	1	5
0.449533	Node10011_	0	96	FullDelay	0.0995328	99532.8	1	5
0.449533	Node20101_	0	22	LastDelay	0.0995328	99532.8	1	5
0.449533	Node20101_	0	22	FullDelay	0.0995328	99532.8	1	5
0.449961	Node30001	0	2	LastDelay	0.0999608	99960.8	1	5
0.449961	Node30001	0	2	FullDelay	0.0999608	99960.8	1	5
0.449961	Node30010	0	2	LastDelay	0.0799608	79960.8	1	5
0.449961	Node30010	0	2	FullDelay	0.0799608	79960.8	1	5
0.450389	Node30111_	0	5	LastDelay	0.100389	100389	1	5
0.450389	Node30111_	0	5	FullDelay	0.100389	100389	1	5
0.450883	Node20111_	0	1	LastDelay	0.0208832	20883.2	1	1
0.450883	Node20111_	0	1	FullDelay	0.0208832	20883.2	1	1
0.459533	Node10100	0	3	LastDelay	0.0995328	99532.8	1	5
0.459533	Node10100	0	3	FullDelay	0.0995328	99532.8	1	5
0.459533	Node20110	0	96	LastDelay	0.0995328	99532.8	1	5
0.459533	Node20110	0	96	FullDelay	0.0995328	99532.8	1	5
0.459533	Node30101	0	59	LastDelay	0.0995328	99532.8	1	5
0.459533	Node30101	0	59	FullDelay	0.0995328	99532.8	1	5
0.459533	Node40000	0	49	LastDelay	0.0995328	99532.8	1	5
0.459533	Node40000	0	49	FullDelay	0.0995328	99532.8	1	5
0.459961	Node20011	0	70	LastDelay	0.0999608	99960.8	1	5
0.459961	Node20011	0	70	FullDelay	0.0999608	99960.8	1	5
0.459961	Node30001_	0	81	LastDelay	0.0999608	99960.8	1	5
0.459961	Node30001_	0	81	FullDelay	0.0999608	99960.8	1	5
0.460389	Node10111_	0	90	LastDelay	0.100389	100389	1	5
0.460389	Node10111_	0	90	FullDelay	0.100389	100389	1	5
0.460883	Node10110	0	21	LastDelay	0.0208832	20883.2	1	1
0.460883	Node10110	0	21	FullDelay	0.0208832	20883.2	1	1
0.460883	Node30011_	0	90	LastDelay	0.0208832	20883.2	1	1
0.460883	Node30011_	0	90	FullDelay	0.0208832	20883.2	1	1
0.460883	Node20001_	0	53	LastDelay	0.0208832	20883.2	1	1
0.460883	Node20001_	0	53	FullDelay	0.0208832	20883.2	1	1
0.469533	Node20000	0	2	LastDelay	0.0995328	99532.8	1	5
0.469533	Node20000	0	2	FullDelay	0.0995328	99532.8	1	5
0.469533	Node20101_	0	2	LastDelay	0.0695328	69532.8	1	5
0.469533	Node20101_	0	2	FullDelay	0.0695328	69532.8	1	5
0.469533	Node40001	0	57	LastDelay	0.0995328	99532.8	1	5
0.469533	Node40001	0	57	FullDelay	0.0995328	99532.8	1	5
0.469533	Node10001_	0	8	LastDelay	0.0995328	99532.8	1	5
0.469533	Node10001_	0	8	FullDelay	0.0995328	99532.8	1	5
0.469961	Node10101	0	14	LastDelay	0.0999608	99960.8	1	5
0.469961	Node10101	0	14	FullDelay	0.0999608	99960.8	1	5
0.469961	Node30101_	0	9	LastDelay	0.0999608	99960.8	1	5
0.469961	Node30101_	0	9	FullDelay	0.0999608	99960.8	1	5
0.470389	Node20011_	0	5	LastDelay	0.100389	100389	1	5
0.470389	Node20011_	0	5	FullDelay	0.100389	100389	1	5
0.470389	Node20111	0	38	LastDelay	0.100389	100389	1	5
0.470389	Node20111	0	38	FullDelay	0.100389	100389	1	5
0.470883	Node10111	0	10	LastDelay	0.0208832	20883.2	1	1
0.470883	Node10111	0	10	FullDelay	0.0208832	20883.2	1	1
0.479533	Node10101_	0	80	LastDelay	0.0995328	99532.8	1	5
0.479533	Node10101_	0	80	FullDelay	0.0995328	99532.8	1	5
0.479533	Node30011	0	27	LastDelay	0.0995328	99532.8	1	5
0.479533	Node30011	0	27	FullDelay	0.0995328	99532.8	1	5
0.479533	Node40001_	0	6	LastDelay	0.0995328	99532.8	1	5
0.479533	Node40001_	0	6	FullDelay	0.0995328	99532.8	1	5
0.479961	Node30110	0	6	LastDelay	0.0999608	99960.8	1	5
0.479961	Node30110	0	6	FullDelay	0.0999608	99960.8	1	5
0.479961	Node30111_	0	6	LastDelay	0.0299608	29960.8	1	5
0.479961	Node30111_	0	6	FullDelay	0.0299608	29960.8	1	5
0.480883	Node30001_	0	9	LastDelay	0.0208832	20883.2	1	1
0.480883	Node30001_	0	9	FullDelay	0.0208832	20883.2	1	1
0.489533	Node10110	0	1	LastDelay	0.0995328	99532.8	1	5
0.489533	Node10110	0	1	FullDelay	0.0995328	99532.8	1	5
0.489533	Node30000	0	25	LastDelay	0.0995328	99532.8	1	5
0.489533	Node30000	0	25	FullDelay	0.0995328	99532.8	1	5
0.489533	Node40010	0	17	LastDelay	0.0995328	99532.8	1	5
0.489533	Node40010	0	17	FullDelay	0.0995328	99532.8	1	5
0.489961	Node30111	0	19	LastDelay	0.0499608	49960.8	1	5
0.489961	Node30111	0	19	FullDelay	0.0999608	99960.8	2	5
0.489961	Node20101	0	3	LastDelay	0.0999608	99960.8	1	5
0.489961	Node20101	0	3	FullDelay	0.0999608	99960.8	1	5
0.490389	Node30010	0	1	LastDelay	0.0703888	70388.8	1	5
0.490389	Node30010	0	1	FullDelay	0.0703888	70388.8	1	5
0.490389	Node30011_	0	1	LastDelay	0.100389	100389	1	5
0.490389	Node30011_	0	1	FullDelay	0.100389	100389	1	5
0.490883	Node10101	0	1	LastDelay	0.0208832	20883.2	1	1
0.490883	Node10101	0	1	FullDelay	0.0208832	20883.2	1	1
0.491245	Node30010	0	3	LastDelay	0.0212448	21244.8	1	1
0.491245	Node30010	0	3	FullDelay	0.0212448	21244.8	1	1
0.499533	Node30100	0	22	LastDelay	0.0995328	99532.8	1	5
0.499533	Node30100	0	22	FullDelay	0.0995328	99532.8	1	5
0.499533	Node30101_	0	22	LastDelay	0.0295328	29532.8	1	5
0.499533	Node30101_	0	22	FullDelay	0.0295328	29532.8	1	5
0.499533	Node10111	0	52	LastDelay	0.0995328	99532.8	1	5
0.499533	Node10111	0	52	FullDelay	0.0995328	99532.8	1	5
0.499533	Node40011	0	12	LastDelay	0.0995328	99532.8	1	5
0.499533	Node40011	0	12	FullDelay	0.0995328	99532.8	1	5
0.499961	Node30001	0	42	LastDelay	0.0999608	99960.8	1	5
0.499961	Node30001	0	42	FullDelay	0.0999608	99960.8	1	5
